region,rank,A_test,AB_test,A_test_Logical,AB_test_Logical,Zero_Rank,A_test_boot,AB_test_boot
386,2,0.1398,0.0022,TRUE,FALSE,FALSE,0.3518,0.0653
387,1,0.003,NA,FALSE,NA,FALSE,0.0402,0.0452
388,2,0.0088,0.4158,FALSE,TRUE,FALSE,0.0905,0.5276
389,2,0.3183,0.5108,TRUE,TRUE,FALSE,0.5578,0.6935
390,1,0.4928,NA,TRUE,NA,FALSE,0.5628,0.608
391,1,0.9723,NA,TRUE,NA,FALSE,0.9799,0.9648
392,2,0.0147,0.0517,TRUE,TRUE,FALSE,0.1859,0.201
393,2,0.0155,5e-4,TRUE,FALSE,FALSE,0.0704,0.0101
394,1,0.7792,NA,TRUE,NA,FALSE,0.8141,0.8141
395,2,0.002,0.2165,FALSE,TRUE,FALSE,0.0503,0.3869
396,2,0.0566,0.0051,TRUE,FALSE,FALSE,0.196,0.0704
397,2,0.0421,0.0895,TRUE,TRUE,FALSE,0.1256,0.2563
398,2,0.0107,0.0867,TRUE,TRUE,FALSE,0.0402,0.201
399,2,0.0012,0.2256,FALSE,TRUE,FALSE,0.0251,0.407
400,2,0.0014,0.0093,FALSE,FALSE,FALSE,0.0352,0.0653
401,2,0.0058,0.0583,FALSE,TRUE,FALSE,0.0452,0.1809
402,2,0.0983,0.1435,TRUE,TRUE,FALSE,0.2764,0.3266
403,1,0.2128,NA,TRUE,NA,FALSE,0.2764,0.2663
404,2,0.0139,6e-4,TRUE,FALSE,FALSE,0.1256,0.0352
405,1,0.6053,NA,TRUE,NA,FALSE,0.6131,0.6533
406,2,0.5402,0.088,TRUE,TRUE,FALSE,0.7035,0.2462
407,2,0.0394,0.012,TRUE,TRUE,FALSE,0.201,0.0754
408,2,0.0747,0.0737,TRUE,TRUE,FALSE,0.2513,0.2261
409,2,0.0892,0.8238,TRUE,TRUE,FALSE,0.3116,0.9598
410,1,0.0087,NA,FALSE,NA,FALSE,0.0251,0.0402
411,2,0.0348,0.7562,TRUE,TRUE,FALSE,0.0955,0.8492
412,2,0.2162,0.8185,TRUE,TRUE,FALSE,0.4573,0.8894
413,2,2e-4,3e-4,FALSE,FALSE,FALSE,0.005,0.0101
414,1,0.0092,NA,FALSE,NA,FALSE,0.0704,0.0452
415,2,0,0.001,FALSE,FALSE,FALSE,0.005,0.0151
416,2,1e-4,0.6289,FALSE,TRUE,FALSE,0.0101,0.7337
417,1,0.1242,NA,TRUE,NA,FALSE,0.2915,0.3266
418,2,0.0019,0.6541,FALSE,TRUE,FALSE,0.0553,0.804
419,2,0.0035,0.7549,FALSE,TRUE,FALSE,0.0251,0.9296
420,2,0.0058,0.0765,FALSE,TRUE,FALSE,0.0352,0.2261
421,1,0.2585,NA,TRUE,NA,FALSE,0.3769,0.3166
422,2,0.0015,0.1326,FALSE,TRUE,FALSE,0.0251,0.2814
423,2,0.0012,0.3514,FALSE,TRUE,FALSE,0.0101,0.5578
424,1,0.5484,NA,TRUE,NA,FALSE,0.6231,0.6583
425,2,2e-4,0.002,FALSE,FALSE,FALSE,0.0201,0.0151
426,2,8e-4,0.746,FALSE,TRUE,FALSE,0.0352,0.8543
427,1,0.0665,NA,TRUE,NA,FALSE,0.1357,0.1709
428,2,0,0.0236,FALSE,TRUE,FALSE,0,0.0653
429,1,1e-4,NA,FALSE,NA,FALSE,0.0151,0.005
430,2,0.002,0.0244,FALSE,TRUE,FALSE,0.0352,0.0854
431,2,0,6e-4,FALSE,FALSE,FALSE,0,0.0101
432,2,0,2e-4,FALSE,FALSE,FALSE,0,0
433,2,0.1506,0.0019,TRUE,FALSE,FALSE,0.4171,0.0452
434,2,0.0153,0.1395,TRUE,TRUE,FALSE,0.1357,0.3216
435,2,0.0953,0.0073,TRUE,FALSE,FALSE,0.206,0.0503
436,1,0.2541,NA,TRUE,NA,FALSE,0.392,0.3869
437,1,0.9674,NA,TRUE,NA,FALSE,0.995,0.9698
438,2,0,0.0044,FALSE,FALSE,FALSE,0,0.0251
439,2,0,0.0014,FALSE,FALSE,FALSE,0,0.0151
440,2,0.0158,0.5315,TRUE,TRUE,FALSE,0.1256,0.6935
441,1,0.5696,NA,TRUE,NA,FALSE,0.593,0.5779
442,2,0,0.1555,FALSE,TRUE,FALSE,0,0.2915
443,2,0.0012,0.2181,FALSE,TRUE,FALSE,0.0352,0.4322
444,2,0.0013,0.2317,FALSE,TRUE,FALSE,0.0302,0.3719
445,1,0.2259,NA,TRUE,NA,FALSE,0.4121,0.3819
446,2,4e-4,0.0863,FALSE,TRUE,FALSE,0.0101,0.2161
447,1,0.1329,NA,TRUE,NA,FALSE,0.2764,0.2714
448,2,0,0.1188,FALSE,TRUE,FALSE,0,0.2613
449,2,2e-4,0.761,FALSE,TRUE,FALSE,0,0.8492
450,2,0,0.1825,FALSE,TRUE,FALSE,0,0.2814
451,2,1e-4,0.012,FALSE,TRUE,FALSE,0,0.0452
452,2,1e-4,0.4687,FALSE,TRUE,FALSE,0.0101,0.5829
453,1,0,NA,FALSE,NA,FALSE,0,0
454,2,0.0011,0.817,FALSE,TRUE,FALSE,0.005,0.8894
455,2,3e-4,0.7172,FALSE,TRUE,FALSE,0,0.8492
456,2,0,1e-4,FALSE,FALSE,FALSE,0,0
457,2,0,0.2455,FALSE,TRUE,FALSE,0,0.3618
458,2,5e-4,0,FALSE,FALSE,FALSE,0.0151,0
459,2,0,8e-4,FALSE,FALSE,FALSE,0,0.0201
460,2,0,1e-4,FALSE,FALSE,FALSE,0,0
461,2,0,0.0282,FALSE,TRUE,FALSE,0.005,0.1457
462,2,0.0014,0.0892,FALSE,TRUE,FALSE,0,0.2513
463,2,1e-4,0.0399,FALSE,TRUE,FALSE,0,0.2111
464,2,5e-4,0.026,FALSE,TRUE,FALSE,0.0101,0.1206
465,1,0.0122,NA,TRUE,NA,FALSE,0.0402,0.0804
466,2,0,0.0044,FALSE,FALSE,FALSE,0,0.0352
467,2,0.0403,0.4327,TRUE,TRUE,FALSE,0.1658,0.603
468,NA,NA,NA,NA,NA,TRUE,NA,NA
469,2,0.0915,0.0941,TRUE,TRUE,FALSE,0.2412,0.2412
470,2,0.0035,0.009,FALSE,FALSE,FALSE,0.0452,0.1156
471,2,7e-4,0.3369,FALSE,TRUE,FALSE,0.0151,0.5377
472,2,0,0.0088,FALSE,FALSE,FALSE,0,0.0352
473,2,0.5585,0.1604,TRUE,TRUE,FALSE,0.7638,0.3568
474,2,0,0.1277,FALSE,TRUE,FALSE,0,0.3015
475,2,0.0016,0.0132,FALSE,TRUE,FALSE,0.0201,0.0553
476,2,0.0281,0.4836,TRUE,TRUE,FALSE,0.1457,0.6482
477,2,0,0.0168,FALSE,TRUE,FALSE,0,0.0553
478,2,0.0145,0.2722,TRUE,TRUE,FALSE,0.0905,0.4925
479,2,0.0248,0.2824,TRUE,TRUE,FALSE,0.1508,0.5226
480,2,0,0.0173,FALSE,TRUE,FALSE,0,0.0603
481,1,0.0547,NA,TRUE,NA,FALSE,0.1508,0.2111
482,2,0.3323,0.1463,TRUE,TRUE,FALSE,0.5528,0.2714
483,2,0.0032,0.0229,FALSE,TRUE,FALSE,0.0603,0.1307
484,2,0.0231,0.1292,TRUE,TRUE,FALSE,0.0905,0.2663
485,1,0.1036,NA,TRUE,NA,FALSE,0.0955,0.1357
486,2,0,1e-4,FALSE,FALSE,FALSE,0,0
487,1,0.0112,NA,TRUE,NA,FALSE,0.0503,0.0553
488,2,0.0022,0.4526,FALSE,TRUE,FALSE,0.0452,0.6382
489,2,0,0.1037,FALSE,TRUE,FALSE,0,0.196
490,2,0,0,FALSE,FALSE,FALSE,0.005,0
491,2,0.0265,0.078,TRUE,TRUE,FALSE,0.1658,0.191
492,2,0.0032,0.0651,FALSE,TRUE,FALSE,0.0452,0.2362
493,2,0.0011,0.8212,FALSE,TRUE,FALSE,0.0251,0.8693
494,2,0.0105,0.1687,TRUE,TRUE,FALSE,0.0653,0.3065
495,1,0.0459,NA,TRUE,NA,FALSE,0.1457,0.1156
496,2,2e-4,0.266,FALSE,TRUE,FALSE,0.0151,0.407
497,2,7e-4,0.1489,FALSE,TRUE,FALSE,0.005,0.2814
498,2,1e-4,0.058,FALSE,TRUE,FALSE,0.0101,0.196
499,2,6e-4,0.132,FALSE,TRUE,FALSE,0.0151,0.3166
500,2,0.0015,0.1104,FALSE,TRUE,FALSE,0.0201,0.2714
501,1,1e-4,NA,FALSE,NA,FALSE,0,0.0101
502,1,0.0376,NA,TRUE,NA,FALSE,0.1156,0.1357
503,2,0.014,0.3178,TRUE,TRUE,FALSE,0.0653,0.5075
504,1,0.0076,NA,FALSE,NA,FALSE,0.0402,0.0704
505,1,0.0235,NA,TRUE,NA,FALSE,0.0603,0.0402
506,1,0.9497,NA,TRUE,NA,FALSE,0.9799,0.9497
507,2,0.0019,0.0645,FALSE,TRUE,FALSE,0.0302,0.2663
508,2,0.0051,0.0588,FALSE,TRUE,FALSE,0.0553,0.1859
509,1,0.2,NA,TRUE,NA,FALSE,0.3367,0.3719
510,2,0,0.0011,FALSE,FALSE,FALSE,0.005,0.0302
511,2,0.0062,0.171,FALSE,TRUE,FALSE,0.0704,0.4322
512,2,0.0109,7e-4,TRUE,FALSE,FALSE,0.0503,0.0201
513,2,1e-4,0.0374,FALSE,TRUE,FALSE,0,0.0955
514,1,0.077,NA,TRUE,NA,FALSE,0.1809,0.196
515,1,0.0046,NA,FALSE,NA,FALSE,0.0201,0.0101
516,1,0.0074,NA,FALSE,NA,FALSE,0.0352,0.0302
517,2,0.016,0.033,TRUE,TRUE,FALSE,0.0905,0.1307
518,2,0,0.0065,FALSE,FALSE,FALSE,0,0.0251
519,1,0.4637,NA,TRUE,NA,FALSE,0.6231,0.6382
520,1,0.004,NA,FALSE,NA,FALSE,0.0151,0.0151
521,2,0,0.1993,FALSE,TRUE,FALSE,0,0.3367
522,2,1e-4,0.0613,FALSE,TRUE,FALSE,0.005,0.2362
523,2,0,0.2811,FALSE,TRUE,FALSE,0,0.392
524,2,0.0085,0.3681,FALSE,TRUE,FALSE,0.0452,0.5276
525,1,0.8635,NA,TRUE,NA,FALSE,0.9045,0.9246
526,2,0,0,FALSE,FALSE,FALSE,0,0.005
527,2,0.0249,0.9794,TRUE,TRUE,FALSE,0.0905,0.9849
528,2,3e-4,0.247,FALSE,TRUE,FALSE,0.0101,0.4271
529,2,0,0.5054,FALSE,TRUE,FALSE,0,0.608
530,1,0.3593,NA,TRUE,NA,FALSE,0.5528,0.5729
531,2,3e-4,0.0485,FALSE,TRUE,FALSE,0.0151,0.0955
532,1,0.5505,NA,TRUE,NA,FALSE,0.6633,0.6784
533,2,6e-4,0.0873,FALSE,TRUE,FALSE,0.005,0.2663
534,2,1e-4,0.0538,FALSE,TRUE,FALSE,0.0101,0.1608
535,2,1e-4,0.0421,FALSE,TRUE,FALSE,0.005,0.1307
536,2,0.004,0.1868,FALSE,TRUE,FALSE,0.0302,0.3116
537,2,0,0.0203,FALSE,TRUE,FALSE,0,0.0503
538,2,0.0093,0.2992,FALSE,TRUE,FALSE,0.0201,0.6935
539,1,0.9178,NA,TRUE,NA,FALSE,0.9347,0.9095
540,2,0.0152,0.0721,TRUE,TRUE,FALSE,0.0854,0.2111
541,2,0,0.0028,FALSE,FALSE,FALSE,0,0
542,2,5e-4,0.1154,FALSE,TRUE,FALSE,0.005,0.1809
543,2,8e-4,1e-4,FALSE,FALSE,FALSE,0.0101,0.0101
544,2,3e-4,0.4033,FALSE,TRUE,FALSE,0,0.5578
545,1,0.6331,NA,TRUE,NA,FALSE,0.7437,0.7387
546,2,3e-4,0.6901,FALSE,TRUE,FALSE,0.0101,0.8392
547,2,0.002,0.0223,FALSE,TRUE,FALSE,0.005,0.0553
548,2,0,6e-4,FALSE,FALSE,FALSE,0,0.0151
549,2,0.0171,0.2243,TRUE,TRUE,FALSE,0.1357,0.5025
550,1,0.0016,NA,FALSE,NA,FALSE,0.0251,0.0251
551,2,0.0012,0.0839,FALSE,TRUE,FALSE,0.0201,0.2714
552,1,0.0094,NA,FALSE,NA,FALSE,0.0603,0.0352
